Network ID	X	Y	Area [km^2]	Production?	Cost [$]	Cost [$/yr]	Population
WECC_AZ	-111.6602864	34.27713007	0	Central	0	0	0
WECC_CO	-105.5477299	38.99652641	0	Central	0	0	0
WECC_ID	-114.3298742	43.79769417	0	Central	0	0	0
WECC_IID	-115.3653607	33.03993847	0	Central	0	0	0
WECC_MT	-111.0154949	46.97212932	0	Central	0	0	0
WECC_NM	-106.498997	34.46443389	0	Central	0	0	0
WECC_NNV	-116.7654065	39.57402178	0	Central	0	0	0
WECC_PNW	-120.326967	45.24758662	0	Central	0	0	0
WECC_SCE	-115.7463235	34.63158447	0	Central	0	0	0
WECC_SF	-121.7806216	37.53596298	0	Central	0	0	0
WECC_SNV	-115.0188139	36.21319877	0	Central	0	0	0
WECC_UT	-111.6704891	39.30516391	0	Central	0	0	0
WECC_WY	-107.1480985	43.04022627	0	Central	0	0	0
WEC_CALN	-122.8559138	39.93481781	0	Central	0	0	0
WEC_LADW	-118.2171909	34.36133674	0	Central	0	0	0
WEC_SDGE	-116.732513	33.03591256	0	Central	0	0	0
Cavern_0	-106.2873	45.4229	0	No	0	0	0
Cavern_1	-105.8071	44.8698	0	No	0	0	0
Cavern_2	-103.1083	39.9144	0	No	0	0	0
Cavern_3	-104.1132	41.9504	0	No	0	0	0
Cavern_4	-102.6689	38.0916	0	No	0	0	0
Cavern_5	-105.2517	33.4598	0	No	0	0	0
Cavern_6	-109.1564	41.5565	0	No	0	0	0
Cavern_7	-111.7807	39.3389	0	No	0	0	0
Cavern_8	-107.1172	39.7927	0	No	0	0	0
Cavern_9	-111.2009	42.2252	0	No	0	0	0
Cavern_10	-111.1829	41.943	0	No	0	0	0
Cavern_11	-110.8448	42.2368	0	No	0	0	0
Cavern_12	-109.1173	36.953	0	No	0	0	0
Cavern_13	-108.5707	37.7486	0	No	0	0	0
Cavern_14	-108.7209	36.9395	0	No	0	0	0
Cavern_15	-109.6079	38.2315	0	No	0	0	0
Cavern_16	-109.6528	34.5159	0	No	0	0	0
Cavern_17	-108.7064	34.4927	0	No	0	0	0
Cavern_18	-112.2159	33.4235	0	No	0	0	0
Cavern_19	-116.5725	35.1015	0	No	0	0	0
Cavern_20	-113.7911	36.6513	0	No	0	0	0
Cavern_21	-114.3911	36.3632	0	No	0	0	0
Cavern_22	-114.5043	35.5978	0	No	0	0	0
Cavern_23	-114.7036	35.5831	0	No	0	0	0
Cavern_24	-103.7052	37.6262	0	No	0	0	0
TAZ_4619	-118.2172555	33.76029781	0	No	0	0	0
TAZ_2312	-121.0273487	36.98734073	0	No	0	0	0
TAZ_2947	-119.5030394	35.26723312	0	No	0	0	0
TAZ_1408	-122.0660008	37.75750834	0	No	0	0	0
TAZ_531	-121.5032396	38.58243012	0	No	0	0	0
TAZ_6424	-117.1080742	32.72815602	0	No	0	0	0
